codigo,nome_estacao,uf,mes,temperatura,ano,mes_num
83630.0,Franca,SP,agosto,19.7,1961 - 1991,8
83630.0,Franca,SP,setembro,20.7,1961 - 1991,9
83630.0,Franca,SP,outubro,21.2,1961 - 1991,10
83630.0,Franca,SP,novembro,21.5,1961 - 1991,11
83630.0,Franca,SP,dezembro,21.3,1961 - 1991,12
83630.0,Franca,SP,janeiro,22.2,1981 - 2011,1
83630.0,Franca,SP,fevereiro,22.4,1981 - 2011,2
83630.0,Franca,SP,marco,22.2,1981 - 2011,3
83630.0,Franca,SP,abril,21.3,1981 - 2011,4
83630.0,Franca,SP,maio,19.0,1981 - 2011,5
83630.0,Franca,SP,junho,18.2,1981 - 2011,6
83630.0,Franca,SP,julho,18.3,1981 - 2011,7
83630.0,Franca,SP,agosto,20.2,1981 - 2011,8
83630.0,Franca,SP,setembro,21.2,1981 - 2011,9
83630.0,Franca,SP,outubro,22.2,1981 - 2011,10
83630.0,Franca,SP,novembro,22.1,1981 - 2011,11
83630.0,Franca,SP,dezembro,22.0,1981 - 2011,12
83630.0,Franca,SP,janeiro,22.6,1991 - 2021,1
83630.0,Franca,SP,fevereiro,22.7,1991 - 2021,2
83630.0,Franca,SP,marco,22.4,1991 - 2021,3
83630.0,Franca,SP,abril,21.6,1991 - 2021,4
83630.0,Franca,SP,maio,19.2,1991 - 2021,5
83630.0,Franca,SP,junho,18.7,1991 - 2021,6
83630.0,Franca,SP,julho,18.8,1991 - 2021,7
83630.0,Franca,SP,agosto,20.5,1991 - 2021,8
83630.0,Franca,SP,setembro,22.1,1991 - 2021,9
83630.0,Franca,SP,outubro,22.8,1991 - 2021,10
83630.0,Franca,SP,novembro,22.3,1991 - 2021,11
83630.0,Franca,SP,dezembro,22.5,1991 - 2021,12
83642.0,Viçosa,MG,janeiro,22.1,1961 - 1991,1
83642.0,Viçosa,MG,fevereiro,22.2,1961 - 1991,2
83642.0,Viçosa,MG,marco,21.8,1961 - 1991,3
83642.0,Viçosa,MG,abril,19.7,1961 - 1991,4
83642.0,Viçosa,MG,maio,17.2,1961 - 1991,5
83642.0,Viçosa,MG,junho,15.9,1961 - 1991,6
83642.0,Viçosa,MG,julho,15.5,1961 - 1991,7
83642.0,Viçosa,MG,agosto,16.9,1961 - 1991,8
83642.0,Viçosa,MG,setembro,18.5,1961 - 1991,9
83642.0,Viçosa,MG,outubro,20.2,1961 - 1991,10
83642.0,Viçosa,MG,novembro,21.1,1961 - 1991,11
83642.0,Viçosa,MG,dezembro,21.5,1961 - 1991,12
83642.0,Viçosa,MG,janeiro,22.7,1981 - 2011,1
83642.0,Viçosa,MG,fevereiro,22.9,1981 - 2011,2
83642.0,Viçosa,MG,marco,22.3,1981 - 2011,3
83642.0,Viçosa,MG,abril,20.7,1981 - 2011,4
83642.0,Viçosa,MG,maio,18.1,1981 - 2011,5
83642.0,Viçosa,MG,junho,16.5,1981 - 2011,6
83642.0,Viçosa,MG,julho,16.2,1981 - 2011,7
83642.0,Viçosa,MG,agosto,17.5,1981 - 2011,8
83642.0,Viçosa,MG,setembro,19.2,1981 - 2011,9
83642.0,Viçosa,MG,outubro,20.9,1981 - 2011,10
83642.0,Viçosa,MG,novembro,21.6,1981 - 2011,11
83642.0,Viçosa,MG,dezembro,22.3,1981 - 2011,12
83642.0,Viçosa,MG,janeiro,22.8,1991 - 2021,1
83642.0,Viçosa,MG,fevereiro,23.0,1991 - 2021,2
83642.0,Viçosa,MG,marco,22.3,1991 - 2021,3
83642.0,Viçosa,MG,abril,20.9,1991 - 2021,4
83642.0,Viçosa,MG,maio,18.1,1991 - 2021,5
83642.0,Viçosa,MG,junho,16.7,1991 - 2021,6
83642.0,Viçosa,MG,julho,16.4,1991 - 2021,7
83642.0,Viçosa,MG,agosto,17.6,1991 - 2021,8
83642.0,Viçosa,MG,setembro,19.5,1991 - 2021,9
83642.0,Viçosa,MG,outubro,21.1,1991 - 2021,10
83642.0,Viçosa,MG,novembro,21.5,1991 - 2021,11
83642.0,Viçosa,MG,dezembro,22.5,1991 - 2021,12
83648.0,Vitória,ES,janeiro,26.2,1961 - 1991,1
83648.0,Vitória,ES,fevereiro,26.7,1961 - 1991,2
83648.0,Vitória,ES,marco,26.5,1961 - 1991,3
83648.0,Vitória,ES,abril,25.1,1961 - 1991,4
83648.0,Vitória,ES,maio,23.3,1961 - 1991,5
83648.0,Vitória,ES,junho,22.3,1961 - 1991,6
83648.0,Vitória,ES,julho,21.6,1961 - 1991,7
83648.0,Vitória,ES,agosto,22.2,1961 - 1991,8
83648.0,Vitória,ES,setembro,22.8,1961 - 1991,9
83648.0,Vitória,ES,outubro,23.5,1961 - 1991,10
83648.0,Vitória,ES,novembro,24.4,1961 - 1991,11
83648.0,Vitória,ES,dezembro,25.5,1961 - 1991,12
83648.0,Vitória,ES,janeiro,26.9,1981 - 2011,1
83648.0,Vitória,ES,fevereiro,27.4,1981 - 2011,2
83648.0,Vitória,ES,marco,27.1,1981 - 2011,3
83648.0,Vitória,ES,abril,25.9,1981 - 2011,4
83648.0,Vitória,ES,maio,24.0,1981 - 2011,5
83648.0,Vitória,ES,junho,22.8,1981 - 2011,6
83648.0,Vitória,ES,julho,22.4,1981 - 2011,7
83648.0,Vitória,ES,agosto,22.6,1981 - 2011,8
83648.0,Vitória,ES,setembro,23.2,1981 - 2011,9
83648.0,Vitória,ES,outubro,24.3,1981 - 2011,10
83648.0,Vitória,ES,novembro,24.9,1981 - 2011,11
83648.0,Vitória,ES,dezembro,26.0,1981 - 2011,12
83648.0,Vitória,ES,janeiro,27.1,1991 - 2021,1
83648.0,Vitória,ES,fevereiro,27.5,1991 - 2021,2
83648.0,Vitória,ES,marco,27.1,1991 - 2021,3
83648.0,Vitória,ES,abril,25.9,1991 - 2021,4
83648.0,Vitória,ES,maio,24.0,1991 - 2021,5
83648.0,Vitória,ES,junho,23.1,1991 - 2021,6
83648.0,Vitória,ES,julho,22.5,1991 - 2021,7
83648.0,Vitória,ES,agosto,22.6,1991 - 2021,8
83648.0,Vitória,ES,setembro,23.4,1991 - 2021,9
83648.0,Vitória,ES,outubro,24.4,1991 - 2021,10
83648.0,Vitória,ES,novembro,25.0,1991 - 2021,11
83648.0,Vitória,ES,dezembro,26.3,1991 - 2021,12
83683.0,Machado,MG,janeiro,22.2,1961 - 1991,1
83683.0,Machado,MG,fevereiro,22.5,1961 - 1991,2
83683.0,Machado,MG,marco,22.0,1961 - 1991,3
83683.0,Machado,MG,abril,20.0,1961 - 1991,4
83683.0,Machado,MG,maio,17.5,1961 - 1991,5
83683.0,Machado,MG,junho,16.0,1961 - 1991,6
83683.0,Machado,MG,julho,15.9,1961 - 1991,7
83683.0,Machado,MG,agosto,17.9,1961 - 1991,8
83683.0,Machado,MG,setembro,19.7,1961 - 1991,9
83683.0,Machado,MG,outubro,20.9,1961 - 1991,10
83683.0,Machado,MG,novembro,21.5,1961 - 1991,11
83683.0,Machado,MG,dezembro,21.7,1961 - 1991,12
83683.0,Machado,MG,janeiro,22.6,1981 - 2011,1
83683.0,Machado,MG,fevereiro,22.7,1981 - 2011,2
83683.0,Machado,MG,marco,22.2,1981 - 2011,3
83683.0,Machado,MG,abril,20.6,1981 - 2011,4
83683.0,Machado,MG,maio,17.7,1981 - 2011,5
83683.0,Machado,MG,junho,16.0,1981 - 2011,6
83683.0,Machado,MG,julho,16.2,1981 - 2011,7
83683.0,Machado,MG,agosto,17.8,1981 - 2011,8
83683.0,Machado,MG,setembro,19.8,1981 - 2011,9
83683.0,Machado,MG,outubro,21.5,1981 - 2011,10
83683.0,Machado,MG,novembro,21.9,1981 - 2011,11
83683.0,Machado,MG,dezembro,22.3,1981 - 2011,12
83683.0,Machado,MG,janeiro,22.9,1991 - 2021,1
83683.0,Machado,MG,fevereiro,22.9,1991 - 2021,2
83683.0,Machado,MG,marco,22.3,1991 - 2021,3
83683.0,Machado,MG,abril,20.8,1991 - 2021,4
83683.0,Machado,MG,maio,17.7,1991 - 2021,5
83683.0,Machado,MG,junho,16.3,1991 - 2021,6
83683.0,Machado,MG,julho,16.3,1991 - 2021,7
83683.0,Machado,MG,agosto,17.9,1991 - 2021,8
83683.0,Machado,MG,setembro,20.3,1991 - 2021,9
83683.0,Machado,MG,outubro,21.8,1991 - 2021,10
83683.0,Machado,MG,novembro,21.9,1991 - 2021,11
83683.0,Machado,MG,dezembro,22.7,1991 - 2021,12
83687.0,Lavras,MG,janeiro,21.8,1961 - 1991,1
83687.0,Lavras,MG,fevereiro,22.1,1961 - 1991,2
83687.0,Lavras,MG,marco,21.6,1961 - 1991,3
83687.0,Lavras,MG,abril,19.8,1961 - 1991,4
83687.0,Lavras,MG,maio,17.4,1961 - 1991,5
83687.0,Lavras,MG,junho,16.3,1961 - 1991,6
83687.0,Lavras,MG,julho,15.9,1961 - 1991,7
83687.0,Lavras,MG,agosto,17.7,1961 - 1991,8
83687.0,Lavras,MG,setembro,19.4,1961 - 1991,9
83687.0,Lavras,MG,outubro,20.4,1961 - 1991,10
83687.0,Lavras,MG,novembro,20.9,1961 - 1991,11
83687.0,Lavras,MG,dezembro,21.2,1961 - 1991,12
83687.0,Lavras,MG,janeiro,22.5,1981 - 2011,1
83687.0,Lavras,MG,fevereiro,22.8,1981 - 2011,2
83687.0,Lavras,MG,marco,22.2,1981 - 2011,3
83687.0,Lavras,MG,abril,20.8,1981 - 2011,4
83687.0,Lavras,MG,maio,18.2,1981 - 2011,5
83687.0,Lavras,MG,junho,16.9,1981 - 2011,6
83687.0,Lavras,MG,julho,16.9,1981 - 2011,7
83687.0,Lavras,MG,agosto,18.5,1981 - 2011,8
83687.0,Lavras,MG,setembro,20.1,1981 - 2011,9
83687.0,Lavras,MG,outubro,21.3,1981 - 2011,10
83687.0,Lavras,MG,novembro,21.6,1981 - 2011,11
83687.0,Lavras,MG,dezembro,22.0,1981 - 2011,12
83687.0,Lavras,MG,janeiro,22.8,1991 - 2021,1
83687.0,Lavras,MG,fevereiro,23.0,1991 - 2021,2
83687.0,Lavras,MG,marco,22.4,1991 - 2021,3
83687.0,Lavras,MG,abril,21.1,1991 - 2021,4
83687.0,Lavras,MG,maio,18.3,1991 - 2021,5
83687.0,Lavras,MG,junho,17.2,1991 - 2021,6
83687.0,Lavras,MG,julho,17.2,1991 - 2021,7
83687.0,Lavras,MG,agosto,18.7,1991 - 2021,8
83687.0,Lavras,MG,setembro,20.5,1991 - 2021,9
83687.0,Lavras,MG,outubro,21.9,1991 - 2021,10
83687.0,Lavras,MG,novembro,21.8,1991 - 2021,11
83687.0,Lavras,MG,dezembro,22.5,1991 - 2021,12
83692.0,Juiz de Fora,MG,janeiro,21.9,1961 - 1991,1
83692.0,Juiz de Fora,MG,fevereiro,22.4,1961 - 1991,2
83692.0,Juiz de Fora,MG,marco,21.4,1961 - 1991,3
83692.0,Juiz de Fora,MG,abril,19.5,1961 - 1991,4
83692.0,Juiz de Fora,MG,maio,17.6,1961 - 1991,5
83692.0,Juiz de Fora,MG,junho,16.5,1961 - 1991,6
83692.0,Juiz de Fora,MG,julho,16.1,1961 - 1991,7
83692.0,Juiz de Fora,MG,agosto,17.2,1961 - 1991,8
83692.0,Juiz de Fora,MG,setembro,18.0,1961 - 1991,9
83692.0,Juiz de Fora,MG,outubro,19.4,1961 - 1991,10
83692.0,Juiz de Fora,MG,novembro,20.3,1961 - 1991,11
83692.0,Juiz de Fora,MG,dezembro,21.1,1961 - 1991,12
83692.0,Juiz de Fora,MG,janeiro,21.3,1981 - 2011,1
83692.0,Juiz de Fora,MG,fevereiro,21.8,1981 - 2011,2
83692.0,Juiz de Fora,MG,marco,21.0,1981 - 2011,3
83692.0,Juiz de Fora,MG,abril,19.6,1981 - 2011,4
83692.0,Juiz de Fora,MG,maio,17.5,1981 - 2011,5
83692.0,Juiz de Fora,MG,junho,16.7,1981 - 2011,6
83692.0,Juiz de Fora,MG,julho,16.4,1981 - 2011,7
83692.0,Juiz de Fora,MG,agosto,17.1,1981 - 2011,8
83692.0,Juiz de Fora,MG,setembro,17.8,1981 - 2011,9
83692.0,Juiz de Fora,MG,outubro,19.3,1981 - 2011,10
83692.0,Juiz de Fora,MG,novembro,19.9,1981 - 2011,11
83692.0,Juiz de Fora,MG,dezembro,20.7,1981 - 2011,12
83692.0,Juiz de Fora,MG,janeiro,21.8,1991 - 2021,1
83692.0,Juiz de Fora,MG,fevereiro,22.1,1991 - 2021,2
83692.0,Juiz de Fora,MG,marco,21.3,1991 - 2021,3
83692.0,Juiz de Fora,MG,abril,20.0,1991 - 2021,4
83692.0,Juiz de Fora,MG,maio,17.6,1991 - 2021,5
83692.0,Juiz de Fora,MG,junho,16.9,1991 - 2021,6
83692.0,Juiz de Fora,MG,julho,16.7,1991 - 2021,7
83692.0,Juiz de Fora,MG,agosto,17.3,1991 - 2021,8
83692.0,Juiz de Fora,MG,setembro,18.5,1991 - 2021,9
83692.0,Juiz de Fora,MG,outubro,19.6,1991 - 2021,10
83692.0,Juiz de Fora,MG,novembro,19.9,1991 - 2021,11
83692.0,Juiz de Fora,MG,dezembro,21.2,1991 - 2021,12
83695.0,Itaperuna,RJ,janeiro,26.0,1961 - 1991,1
83695.0,Itaperuna,RJ,fevereiro,26.4,1961 - 1991,2
83695.0,Itaperuna,RJ,marco,25.8,1961 - 1991,3
83695.0,Itaperuna,RJ,abril,23.9,1961 - 1991,4
83695.0,Itaperuna,RJ,maio,21.8,1961 - 1991,5
83695.0,Itaperuna,RJ,junho,20.6,1961 - 1991,6
83695.0,Itaperuna,RJ,julho,20.0,1961 - 1991,7
83695.0,Itaperuna,RJ,agosto,21.3,1961 - 1991,8
83695.0,Itaperuna,RJ,setembro,22.2,1961 - 1991,9
83695.0,Itaperuna,RJ,outubro,23.2,1961 - 1991,10
83695.0,Itaperuna,RJ,novembro,24.1,1961 - 1991,11
83695.0,Itaperuna,RJ,dezembro,24.9,1961 - 1991,12
83695.0,Itaperuna,RJ,janeiro,26.8,1981 - 2011,1
83695.0,Itaperuna,RJ,fevereiro,27.0,1981 - 2011,2
83695.0,Itaperuna,RJ,marco,26.3,1981 - 2011,3
83695.0,Itaperuna,RJ,abril,24.9,1981 - 2011,4
83695.0,Itaperuna,RJ,maio,22.3,1981 - 2011,5
83695.0,Itaperuna,RJ,junho,20.9,1981 - 2011,6
83695.0,Itaperuna,RJ,julho,20.8,1981 - 2011,7
83695.0,Itaperuna,RJ,agosto,21.7,1981 - 2011,8
83695.0,Itaperuna,RJ,setembro,22.9,1981 - 2011,9
83695.0,Itaperuna,RJ,outubro,24.3,1981 - 2011,10
83695.0,Itaperuna,RJ,novembro,25.0,1981 - 2011,11
83695.0,Itaperuna,RJ,dezembro,25.9,1981 - 2011,12
83695.0,Itaperuna,RJ,janeiro,27.0,1991 - 2021,1
83695.0,Itaperuna,RJ,fevereiro,27.1,1991 - 2021,2
83695.0,Itaperuna,RJ,marco,26.3,1991 - 2021,3
83695.0,Itaperuna,RJ,abril,24.8,1991 - 2021,4
83695.0,Itaperuna,RJ,maio,22.2,1991 - 2021,5
83695.0,Itaperuna,RJ,junho,21.0,1991 - 2021,6
83695.0,Itaperuna,RJ,julho,20.9,1991 - 2021,7
83695.0,Itaperuna,RJ,agosto,21.8,1991 - 2021,8
83695.0,Itaperuna,RJ,setembro,23.2,1991 - 2021,9
83695.0,Itaperuna,RJ,outubro,24.5,1991 - 2021,10
83695.0,Itaperuna,RJ,novembro,24.9,1991 - 2021,11
83695.0,Itaperuna,RJ,dezembro,26.1,1991 - 2021,12
83698.0,Campos ,RJ,janeiro,26.2,1961 - 1991,1
83698.0,Campos ,RJ,fevereiro,26.6,1961 - 1991,2
83698.0,Campos ,RJ,marco,26.3,1961 - 1991,3
83698.0,Campos ,RJ,abril,24.3,1961 - 1991,4
83698.0,Campos ,RJ,maio,22.6,1961 - 1991,5
83698.0,Campos ,RJ,junho,21.4,1961 - 1991,6
83698.0,Campos ,RJ,julho,20.7,1961 - 1991,7
83698.0,Campos ,RJ,agosto,21.6,1961 - 1991,8
83698.0,Campos ,RJ,setembro,22.2,1961 - 1991,9
83698.0,Campos ,RJ,outubro,23.2,1961 - 1991,10
83698.0,Campos ,RJ,novembro,24.4,1961 - 1991,11
83698.0,Campos ,RJ,dezembro,25.3,1961 - 1991,12
83698.0,Campos ,RJ,janeiro,26.7,1981 - 2011,1
83698.0,Campos ,RJ,fevereiro,27.4,1981 - 2011,2
83698.0,Campos ,RJ,marco,26.9,1981 - 2011,3
83698.0,Campos ,RJ,abril,25.3,1981 - 2011,4
83698.0,Campos ,RJ,maio,23.3,1981 - 2011,5
83698.0,Campos ,RJ,junho,22.0,1981 - 2011,6
83698.0,Campos ,RJ,julho,21.6,1981 - 2011,7
83698.0,Campos ,RJ,agosto,22.1,1981 - 2011,8
83698.0,Campos ,RJ,setembro,22.7,1981 - 2011,9
83698.0,Campos ,RJ,outubro,24.0,1981 - 2011,10
83698.0,Campos ,RJ,novembro,25.0,1981 - 2011,11
83698.0,Campos ,RJ,dezembro,26.1,1981 - 2011,12
83698.0,Campos ,RJ,janeiro,26.9,1991 - 2021,1
83698.0,Campos ,RJ,fevereiro,27.5,1991 - 2021,2
83698.0,Campos ,RJ,marco,26.9,1991 - 2021,3
83698.0,Campos ,RJ,abril,25.6,1991 - 2021,4
83698.0,Campos ,RJ,maio,23.3,1991 - 2021,5
83698.0,Campos ,RJ,junho,22.2,1991 - 2021,6
83698.0,Campos ,RJ,julho,21.7,1991 - 2021,7
83698.0,Campos ,RJ,agosto,22.1,1991 - 2021,8
83698.0,Campos ,RJ,setembro,23.0,1991 - 2021,9
83698.0,Campos ,RJ,outubro,24.2,1991 - 2021,10
83698.0,Campos ,RJ,novembro,24.9,1991 - 2021,11
83698.0,Campos ,RJ,dezembro,26.3,1991 - 2021,12
83736.0,São Lourenço,MG,janeiro,22.2,1961 - 1991,1
83736.0,São Lourenço,MG,fevereiro,22.3,1961 - 1991,2
83736.0,São Lourenço,MG,marco,21.7,1961 - 1991,3
83736.0,São Lourenço,MG,abril,19.5,1961 - 1991,4
83736.0,São Lourenço,MG,maio,16.2,1961 - 1991,5
83736.0,São Lourenço,MG,junho,14.6,1961 - 1991,6
83736.0,São Lourenço,MG,julho,14.3,1961 - 1991,7
83736.0,São Lourenço,MG,agosto,16.4,1961 - 1991,8
83736.0,São Lourenço,MG,setembro,18.7,1961 - 1991,9
83736.0,São Lourenço,MG,outubro,20.4,1961 - 1991,10
83736.0,São Lourenço,MG,novembro,21.3,1961 - 1991,11
83736.0,São Lourenço,MG,dezembro,21.7,1961 - 1991,12
83736.0,São Lourenço,MG,janeiro,22.4,1981 - 2011,1
83736.0,São Lourenço,MG,fevereiro,22.3,1981 - 2011,2
83736.0,São Lourenço,MG,marco,21.7,1981 - 2011,3
83736.0,São Lourenço,MG,abril,20.0,1981 - 2011,4
83736.0,São Lourenço,MG,maio,16.5,1981 - 2011,5
83736.0,São Lourenço,MG,junho,14.8,1981 - 2011,6
83736.0,São Lourenço,MG,julho,14.8,1981 - 2011,7
83736.0,São Lourenço,MG,agosto,16.6,1981 - 2011,8
83736.0,São Lourenço,MG,setembro,18.8,1981 - 2011,9
83736.0,São Lourenço,MG,outubro,20.8,1981 - 2011,10
83736.0,São Lourenço,MG,novembro,21.5,1981 - 2011,11
83736.0,São Lourenço,MG,dezembro,22.0,1981 - 2011,12
83736.0,São Lourenço,MG,janeiro,22.4,1991 - 2021,1
83736.0,São Lourenço,MG,fevereiro,22.3,1991 - 2021,2
83736.0,São Lourenço,MG,marco,21.6,1991 - 2021,3
83736.0,São Lourenço,MG,abril,19.8,1991 - 2021,4
83736.0,São Lourenço,MG,maio,16.4,1991 - 2021,5
83736.0,São Lourenço,MG,junho,15.1,1991 - 2021,6
83736.0,São Lourenço,MG,julho,14.8,1991 - 2021,7
83736.0,São Lourenço,MG,agosto,16.6,1991 - 2021,8
83736.0,São Lourenço,MG,setembro,19.2,1991 - 2021,9
83736.0,São Lourenço,MG,outubro,21.0,1991 - 2021,10
83736.0,São Lourenço,MG,novembro,21.3,1991 - 2021,11
83736.0,São Lourenço,MG,dezembro,22.1,1991 - 2021,12
83767.0,Maringá,PR,janeiro,24.5,1961 - 1991,1
83767.0,Maringá,PR,fevereiro,24.5,1961 - 1991,2
83767.0,Maringá,PR,marco,24.0,1961 - 1991,3
83767.0,Maringá,PR,abril,22.0,1961 - 1991,4
83767.0,Maringá,PR,maio,19.5,1961 - 1991,5
83767.0,Maringá,PR,junho,17.8,1961 - 1991,6
83767.0,Maringá,PR,julho,18.0,1961 - 1991,7
83767.0,Maringá,PR,agosto,19.6,1961 - 1991,8
83767.0,Maringá,PR,setembro,20.5,1961 - 1991,9
83767.0,Maringá,PR,outubro,22.3,1961 - 1991,10
83767.0,Maringá,PR,novembro,23.6,1961 - 1991,11
83767.0,Maringá,PR,dezembro,24.0,1961 - 1991,12
83767.0,Maringá,PR,janeiro,24.9,1981 - 2011,1
83767.0,Maringá,PR,fevereiro,24.6,1981 - 2011,2
83767.0,Maringá,PR,marco,24.5,1981 - 2011,3
83767.0,Maringá,PR,abril,22.9,1981 - 2011,4
83767.0,Maringá,PR,maio,19.4,1981 - 2011,5
83767.0,Maringá,PR,junho,18.4,1981 - 2011,6
83767.0,Maringá,PR,julho,18.3,1981 - 2011,7
83767.0,Maringá,PR,agosto,20.1,1981 - 2011,8
83767.0,Maringá,PR,setembro,21.1,1981 - 2011,9
83767.0,Maringá,PR,outubro,23.2,1981 - 2011,10
83767.0,Maringá,PR,novembro,24.2,1981 - 2011,11
83767.0,Maringá,PR,dezembro,24.7,1981 - 2011,12
83767.0,Maringá,PR,janeiro,25.0,1991 - 2021,1
83767.0,Maringá,PR,fevereiro,24.9,1991 - 2021,2
83767.0,Maringá,PR,marco,24.6,1991 - 2021,3
83767.0,Maringá,PR,abril,23.0,1991 - 2021,4
83767.0,Maringá,PR,maio,19.6,1991 - 2021,5
83767.0,Maringá,PR,junho,18.7,1991 - 2021,6
83767.0,Maringá,PR,julho,18.6,1991 - 2021,7
83767.0,Maringá,PR,agosto,20.6,1991 - 2021,8
83767.0,Maringá,PR,setembro,22.2,1991 - 2021,9
83767.0,Maringá,PR,outubro,23.7,1991 - 2021,10
83767.0,Maringá,PR,novembro,24.4,1991 - 2021,11
83767.0,Maringá,PR,dezembro,25.0,1991 - 2021,12
83781.0,São Paulo (Mir. de Santana),SP,janeiro,22.1,1961 - 1991,1
83781.0,São Paulo (Mir. de Santana),SP,fevereiro,22.4,1961 - 1991,2
83781.0,São Paulo (Mir. de Santana),SP,marco,21.8,1961 - 1991,3
83781.0,São Paulo (Mir. de Santana),SP,abril,19.7,1961 - 1991,4
83781.0,São Paulo (Mir. de Santana),SP,maio,17.4,1961 - 1991,5
83781.0,São Paulo (Mir. de Santana),SP,junho,16.3,1961 - 1991,6
83781.0,São Paulo (Mir. de Santana),SP,julho,15.8,1961 - 1991,7
83781.0,São Paulo (Mir. de Santana),SP,agosto,17.1,1961 - 1991,8
83781.0,São Paulo (Mir. de Santana),SP,setembro,17.9,1961 - 1991,9
83781.0,São Paulo (Mir. de Santana),SP,outubro,19.0,1961 - 1991,10
83781.0,São Paulo (Mir. de Santana),SP,novembro,20.2,1961 - 1991,11
83781.0,São Paulo (Mir. de Santana),SP,dezembro,21.1,1961 - 1991,12
83781.0,São Paulo (Mir. de Santana),SP,janeiro,22.9,1981 - 2011,1
83781.0,São Paulo (Mir. de Santana),SP,fevereiro,23.2,1981 - 2011,2
83781.0,São Paulo (Mir. de Santana),SP,marco,22.4,1981 - 2011,3
83781.0,São Paulo (Mir. de Santana),SP,abril,21.0,1981 - 2011,4
83781.0,São Paulo (Mir. de Santana),SP,maio,18.2,1981 - 2011,5
83781.0,São Paulo (Mir. de Santana),SP,junho,17.1,1981 - 2011,6
83781.0,São Paulo (Mir. de Santana),SP,julho,16.7,1981 - 2011,7
83781.0,São Paulo (Mir. de Santana),SP,agosto,17.7,1981 - 2011,8
83781.0,São Paulo (Mir. de Santana),SP,setembro,18.5,1981 - 2011,9
83781.0,São Paulo (Mir. de Santana),SP,outubro,20.0,1981 - 2011,10
83781.0,São Paulo (Mir. de Santana),SP,novembro,21.2,1981 - 2011,11
83781.0,São Paulo (Mir. de Santana),SP,dezembro,22.1,1981 - 2011,12
83781.0,São Paulo (Mir. de Santana),SP,janeiro,23.1,1991 - 2021,1
83781.0,São Paulo (Mir. de Santana),SP,fevereiro,23.5,1991 - 2021,2
83781.0,São Paulo (Mir. de Santana),SP,marco,22.5,1991 - 2021,3
83781.0,São Paulo (Mir. de Santana),SP,abril,21.2,1991 - 2021,4
83781.0,São Paulo (Mir. de Santana),SP,maio,18.4,1991 - 2021,5
83781.0,São Paulo (Mir. de Santana),SP,junho,17.5,1991 - 2021,6
83781.0,São Paulo (Mir. de Santana),SP,julho,17.2,1991 - 2021,7
83781.0,São Paulo (Mir. de Santana),SP,agosto,18.1,1991 - 2021,8
83781.0,São Paulo (Mir. de Santana),SP,setembro,19.1,1991 - 2021,9
83781.0,São Paulo (Mir. de Santana),SP,outubro,20.5,1991 - 2021,10
83781.0,São Paulo (Mir. de Santana),SP,novembro,21.2,1991 - 2021,11
83781.0,São Paulo (Mir. de Santana),SP,dezembro,22.6,1991 - 2021,12
83836.0,Irati,PR,janeiro,20.4,1961 - 1991,1
83836.0,Irati,PR,fevereiro,20.7,1961 - 1991,2
83836.0,Irati,PR,marco,19.7,1961 - 1991,3
83836.0,Irati,PR,abril,16.5,1961 - 1991,4
83836.0,Irati,PR,maio,14.5,1961 - 1991,5
83836.0,Irati,PR,junho,13.1,1961 - 1991,6
83836.0,Irati,PR,julho,13.3,1961 - 1991,7
83836.0,Irati,PR,agosto,14.0,1961 - 1991,8
83836.0,Irati,PR,setembro,15.5,1961 - 1991,9
83836.0,Irati,PR,outubro,17.1,1961 - 1991,10
83836.0,Irati,PR,novembro,18.6,1961 - 1991,11
83836.0,Irati,PR,dezembro,19.8,1961 - 1991,12
83836.0,Irati,PR,janeiro,21.1,1981 - 2011,1
83836.0,Irati,PR,fevereiro,21.1,1981 - 2011,2
83836.0,Irati,PR,marco,20.1,1981 - 2011,3
83836.0,Irati,PR,abril,17.7,1981 - 2011,4
83836.0,Irati,PR,maio,14.1,1981 - 2011,5
83836.0,Irati,PR,junho,13.3,1981 - 2011,6
83836.0,Irati,PR,julho,12.9,1981 - 2011,7
83836.0,Irati,PR,agosto,14.5,1981 - 2011,8
83836.0,Irati,PR,setembro,15.8,1981 - 2011,9
83836.0,Irati,PR,outubro,17.8,1981 - 2011,10
83836.0,Irati,PR,novembro,19.3,1981 - 2011,11
83836.0,Irati,PR,dezembro,20.6,1981 - 2011,12
83836.0,Irati,PR,janeiro,21.2,1991 - 2021,1
83836.0,Irati,PR,fevereiro,21.1,1991 - 2021,2
83836.0,Irati,PR,marco,20.1,1991 - 2021,3
83836.0,Irati,PR,abril,17.8,1991 - 2021,4
83836.0,Irati,PR,maio,14.4,1991 - 2021,5
83836.0,Irati,PR,junho,13.4,1991 - 2021,6
83836.0,Irati,PR,julho,12.9,1991 - 2021,7
83836.0,Irati,PR,agosto,14.4,1991 - 2021,8
83836.0,Irati,PR,setembro,16.1,1991 - 2021,9
83836.0,Irati,PR,outubro,18.1,1991 - 2021,10
83836.0,Irati,PR,novembro,19.3,1991 - 2021,11
83836.0,Irati,PR,dezembro,20.8,1991 - 2021,12
83842.0,Curitiba,PR,janeiro,20.4,1961 - 1991,1
83842.0,Curitiba,PR,fevereiro,20.6,1961 - 1991,2
83842.0,Curitiba,PR,marco,19.6,1961 - 1991,3
83842.0,Curitiba,PR,abril,17.2,1961 - 1991,4
83842.0,Curitiba,PR,maio,14.5,1961 - 1991,5
